TAKIM NO,PAKET NUMARASI,GONDERME SAATI,BASINC,YUKSEKLIK,INIS HIZI,SICAKLIK,PIL GERILIMI,GPS LATITUDE,GPS LONGITUDE,GPS ALTITUDE,UYDU STATUSU,PITCH,ROLL,YAW,DONUS SAYISI,VIDEO AKTARIM BILGISI, SON KOMUT
79108,3403,14/9/2021 10/13/23,1014.88,-14.68,-1.20,33.40,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,9.68,-0.06,161.06,90.13,HAYIR,
79108,3404,14/9/2021 10/13/24,1014.85,-14.40,-0.40,33.41,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,16.75,4.00,155.93,90.13,HAYIR,
79108,3405,14/9/2021 10/13/25,1014.58,-12.01,0.60,33.33,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,12.43,-5.75,151.68,90.15,HAYIR,
79108,3406,14/9/2021 10/13/26,1014.55,-11.70,2.50,33.24,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,12.75,0.81,165.81,90.16,HAYIR,
79108,3407,14/9/2021 10/13/27,1014.58,-11.96,0.40,33.25,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,26.31,7.43,168.37,90.20,HAYIR,
79108,3408,14/9/2021 10/13/28,1014.33,-9.77,-0.10,33.09,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,28.37,9.87,169.93,90.21,HAYIR,
79108,3409,14/9/2021 10/13/29,1014.30,-9.51,2.20,32.96,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,28.43,13.68,170.18,90.21,HAYIR,
79108,3410,14/9/2021 10/13/30,1014.29,-9.40,0.20,32.84,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,28.00,12.68,168.18,90.21,HAYIR,
79108,3411,14/9/2021 10/13/31,1014.30,-9.52,0.10,32.78,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,28.00,8.25,168.81,90.22,HAYIR,
79108,3412,14/9/2021 10/13/32,1014.30,-9.45,-0.10,32.71,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,29.12,5.25,172.12,90.22,HAYIR,
79108,3413,14/9/2021 10/13/33,1014.30,-9.44,0.20,32.63,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,27.31,6.12,169.56,90.23,HAYIR,
79108,3414,14/9/2021 10/13/34,1014.29,-9.39,0.00,32.52,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,28.06,6.62,169.31,90.24,HAYIR,
79108,3415,14/9/2021 10/13/35,1014.29,-9.38,0.10,32.43,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,27.62,7.43,169.12,90.24,HAYIR,
79108,3416,14/9/2021 10/13/36,1014.29,-9.38,0.00,32.43,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,28.12,8.00,167.62,90.24,HAYIR,
79108,3418,14/9/2021 10/13/38,1014.25,-9.07,0.00,32.22,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,27.62,2.12,135.75,90.26,HAYIR,
79108,3419,14/9/2021 10/13/39,1014.24,-8.92,0.00,32.16,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,30.37,4.50,144.37,90.33,HAYIR,
79108,3420,14/9/2021 10/13/40,1014.32,-9.61,0.00,32.06,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,11.25,22.06,209.75,90.36,HAYIR,
79108,3421,14/9/2021 10/13/41,1014.37,-10.10,-0.60,32.07,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,31.56,2.31,177.12,90.54,HAYIR,
79108,3422,14/9/2021 10/13/42,1014.37,-10.10,-0.40,32.07,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,34.00,-1.00,169.00,90.63,HAYIR,
79108,3423,14/9/2021 10/13/43,1014.29,-9.36,0.00,31.96,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,33.81,-1.62,170.37,90.65,HAYIR,
79108,3424,14/9/2021 10/13/44,1014.28,-9.24,0.80,31.82,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,33.56,0.31,171.31,90.66,HAYIR,
79108,3425,14/9/2021 10/13/45,1014.28,-9.24,0.20,31.82,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,32.62,0.37,169.00,90.66,HAYIR,
79108,3426,14/9/2021 10/13/46,1014.28,-9.26,0.10,31.73,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,33.25,2.25,169.18,90.67,HAYIR,
79108,3427,14/9/2021 10/13/47,1014.28,-9.28,0.00,31.63,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,32.37,1.50,168.81,90.67,HAYIR,
79108,3428,14/9/2021 10/13/48,1014.28,-9.28,0.00,31.58,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,32.56,1.62,168.62,90.68,HAYIR,
79108,3429,14/9/2021 10/13/49,1014.28,-9.25,0.00,31.53,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,31.87,2.31,168.68,90.68,HAYIR,
79108,3430,14/9/2021 10/13/50,1014.27,-9.14,0.00,31.42,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,31.81,2.12,169.31,90.68,HAYIR,
79108,3431,14/9/2021 10/13/51,1014.37,-10.02,0.30,31.38,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,11.87,2.00,176.87,90.68,HAYIR,
79108,3432,14/9/2021 10/13/52,1014.52,-11.40,-0.80,31.48,11.96,0.000000,0.000000,0.00,Ucus Bekleniyor,6.87,3.75,180.25,90.70,HAYIR,
79108,3433,14/9/2021 10/13/53,1014.48,-11.03,-1.20,31.63,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.68,6.56,192.81,90.71,HAYIR,
79108,3434,14/9/2021 10/13/54,1014.47,-10.96,0.30,31.68,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-3.31,2.62,198.68,90.74,HAYIR,
79108,3435,14/9/2021 10/13/55,1014.48,-11.05,0.20,31.76,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-4.87,-1.87,202.75,90.76,HAYIR,
79108,3436,14/9/2021 10/13/56,1014.51,-11.28,0.00,31.90,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-4.00,-1.75,204.12,90.77,HAYIR,
79108,3437,14/9/2021 10/13/57,1014.53,-11.49,-0.10,32.00,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-2.81,-0.87,209.56,90.78,HAYIR,
79108,3438,14/9/2021 10/13/58,1014.54,-11.62,-0.10,32.08,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-2.81,-0.18,209.37,90.79,HAYIR,
79108,3439,14/9/2021 10/13/59,1014.54,-11.58,-0.20,32.15,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-4.00,-0.68,199.31,90.79,HAYIR,
79108,3440,14/9/2021 10/14/00,1014.42,-10.56,0.30,32.23,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-2.93,1.25,171.31,90.82,HAYIR,
79108,3441,14/9/2021 10/14/01,1014.40,-10.39,1.10,32.32,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,2.75,4.87,171.62,90.89,HAYIR,
79108,3442,14/9/2021 10/14/02,1014.43,-10.61,0.30,32.40,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-0.12,5.18,169.37,90.89,HAYIR,
79108,3443,14/9/2021 10/14/03,1014.39,-10.30,-0.30,32.46,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.56,5.00,168.50,90.90,HAYIR,
79108,3444,14/9/2021 10/14/04,1014.41,-10.41,0.30,32.53,11.41,0.000000,0.000000,0.00,Ucus Bekleniyor,-0.81,6.31,168.56,90.90,HAYIR,
79108,3445,14/9/2021 10/14/05,1014.41,-10.44,0.00,32.58,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-2.43,6.00,168.68,90.90,HAYIR,
79108,3446,14/9/2021 10/14/06,1014.40,-10.41,0.00,32.66,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.68,4.56,168.50,90.90,HAYIR,
79108,3447,14/9/2021 10/14/07,1014.39,-10.27,0.00,32.72,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-2.00,4.75,168.87,90.90,HAYIR,
79108,3448,14/9/2021 10/14/08,1014.40,-10.33,0.10,32.80,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.62,3.93,169.43,90.90,HAYIR,
79108,3449,14/9/2021 10/14/09,1014.38,-10.23,0.00,32.86,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.00,5.37,170.50,90.91,HAYIR,
79108,3450,14/9/2021 10/14/10,1014.40,-10.39,0.00,32.90,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.81,5.50,170.37,90.91,HAYIR,
79108,3451,14/9/2021 10/14/11,1014.41,-10.43,0.00,32.93,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.18,5.87,169.62,90.91,HAYIR,
79108,3452,14/9/2021 10/14/12,1014.41,-10.43,-0.10,32.96,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.62,5.87,168.68,90.91,HAYIR,
79108,3453,14/9/2021 10/14/13,1014.39,-10.32,0.00,32.99,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-3.00,5.50,168.25,90.91,HAYIR,
79108,3454,14/9/2021 10/14/14,1014.39,-10.27,0.00,33.02,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.81,5.62,168.68,90.91,HAYIR,
79108,3455,14/9/2021 10/14/15,1014.39,-10.30,0.00,33.05,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-2.93,4.18,168.87,90.91,HAYIR,
79108,3456,14/9/2021 10/14/16,1014.40,-10.39,-0.10,33.09,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-2.62,4.81,168.18,90.91,HAYIR,
79108,3457,14/9/2021 10/14/17,1014.43,-10.64,0.00,33.15,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-6.68,1.50,171.31,90.91,HAYIR,
79108,3458,14/9/2021 10/14/18,1014.47,-10.99,-0.20,33.18,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-9.31,-0.12,172.00,90.92,HAYIR,
79108,3459,14/9/2021 10/14/19,1014.51,-11.35,-0.20,33.24,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-7.68,-0.68,171.00,90.92,HAYIR,
79108,3460,14/9/2021 10/14/20,1014.51,-11.35,-0.30,33.24,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-6.68,0.50,171.25,90.93,HAYIR,
79108,3461,14/9/2021 10/14/21,1014.50,-11.24,0.00,33.37,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-6.87,0.62,170.87,90.93,HAYIR,
79108,3462,14/9/2021 10/14/22,1014.50,-11.23,0.10,33.43,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-6.62,1.00,171.31,90.93,HAYIR,
79108,3463,14/9/2021 10/14/23,1014.49,-11.23,0.00,33.55,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-5.68,1.12,172.81,90.93,HAYIR,
79108,1,14/9/2021 10/14/24,1014.49,0.00,0.00,33.55,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-5.81,1.43,171.68,0.52,HAYIR,KALIBRE ET
79108,2,14/9/2021 10/14/25,1014.47,0.23,11.10,33.65,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-5.62,1.75,170.25,0.99,HAYIR,KALIBRE ET
79108,3,14/9/2021 10/14/26,1014.47,0.23,0.20,33.65,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-6.06,1.43,170.25,0.99,HAYIR,KALIBRE ET
79108,4,14/9/2021 10/14/27,1014.49,-0.01,0.00,33.75,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-5.75,1.18,170.25,0.99,HAYIR,KALIBRE ET
79108,5,14/9/2021 10/14/28,1014.48,0.07,-0.10,33.80,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-5.87,1.06,169.93,0.99,HAYIR,KALIBRE ET
79108,6,14/9/2021 10/14/29,1014.45,0.41,0.00,33.86,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-2.37,2.62,170.06,1.00,HAYIR,KALIBRE ET
79108,7,14/9/2021 10/14/30,1014.42,0.62,0.30,33.88,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-3.25,0.68,175.81,1.00,HAYIR,KALIBRE ET
79108,8,14/9/2021 10/14/31,1014.41,0.71,0.20,33.91,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.31,1.81,175.75,1.01,HAYIR,KALIBRE ET
79108,9,14/9/2021 10/14/32,1014.41,0.77,0.10,33.93,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.37,2.00,175.62,1.01,HAYIR,KALIBRE ET
79108,10,14/9/2021 10/14/33,1014.42,0.64,0.00,33.96,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.56,2.06,175.25,1.01,HAYIR,KALIBRE ET
79108,11,14/9/2021 10/14/34,1014.43,0.57,0.00,34.00,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.43,2.18,175.12,1.01,HAYIR,KALIBRE ET
79108,12,14/9/2021 10/14/35,1014.43,0.57,0.00,34.00,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,0.12,2.56,175.81,1.01,HAYIR,KALIBRE ET
79108,13,14/9/2021 10/14/36,1014.45,0.36,0.00,34.07,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-0.56,2.25,178.12,1.01,HAYIR,KALIBRE ET
79108,14,14/9/2021 10/14/37,1014.45,0.35,-0.10,34.11,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,0.00,2.56,177.37,1.02,HAYIR,KALIBRE ET
79108,15,14/9/2021 10/14/38,1014.43,0.54,0.00,34.16,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,0.37,2.12,178.25,1.03,HAYIR,KALIBRE ET
79108,16,14/9/2021 10/14/39,1014.42,0.66,0.30,34.18,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-0.56,2.75,176.43,1.03,HAYIR,KALIBRE ET
79108,17,14/9/2021 10/14/40,1014.43,0.56,0.10,34.21,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-0.68,2.87,176.56,1.03,HAYIR,KALIBRE ET
79108,18,14/9/2021 10/14/41,1014.42,0.61,0.00,34.25,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.37,2.25,176.06,1.03,HAYIR,KALIBRE ET
79108,19,14/9/2021 10/14/42,1014.44,0.45,0.00,34.27,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,1.12,2.81,179.93,1.03,HAYIR,KALIBRE ET
79108,20,14/9/2021 10/14/43,1014.48,0.13,0.00,34.29,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,0.75,4.68,179.75,1.04,HAYIR,KALIBRE ET
79108,21,14/9/2021 10/14/44,1014.49,0.03,-0.60,34.34,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-0.25,-4.06,186.37,1.04,HAYIR,KALIBRE ET
79108,22,14/9/2021 10/14/45,1014.51,-0.16,0.00,34.41,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,1.50,-2.75,190.00,1.06,HAYIR,KALIBRE ET
79108,23,14/9/2021 10/14/46,1014.49,-0.01,0.00,34.45,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,1.18,-2.18,189.81,1.07,HAYIR,KALIBRE ET
79108,24,14/9/2021 10/14/47,1014.50,-0.04,0.00,34.50,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,6.12,-1.50,192.25,1.08,HAYIR,KALIBRE ET
79108,25,14/9/2021 10/14/48,1014.53,-0.32,0.00,34.53,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,7.75,3.18,193.06,1.08,HAYIR,KALIBRE ET
79108,26,14/9/2021 10/14/49,1014.50,-0.08,-0.50,34.56,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,2.75,5.25,193.12,1.09,HAYIR,KALIBRE ET
79108,27,14/9/2021 10/14/50,1014.49,-0.02,0.40,34.56,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,5.06,1.00,192.56,1.09,HAYIR,KALIBRE ET
79108,28,14/9/2021 10/14/51,1014.50,-0.09,0.00,34.58,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,3.06,0.25,192.37,1.09,HAYIR,KALIBRE ET
79108,29,14/9/2021 10/14/52,1014.50,-0.10,0.00,34.59,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,3.06,0.75,194.06,1.09,HAYIR,KALIBRE ET
79108,30,14/9/2021 10/14/53,1014.49,-0.03,0.00,34.64,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,3.18,4.12,197.68,1.10,HAYIR,KALIBRE ET
79108,31,14/9/2021 10/14/54,1014.51,-0.14,0.00,34.68,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,6.75,10.00,217.31,1.10,HAYIR,KALIBRE ET
79108,32,14/9/2021 10/14/55,1014.51,-0.14,0.00,34.68,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,7.43,8.56,217.75,1.16,HAYIR,KALIBRE ET
79108,33,14/9/2021 10/14/56,1014.51,-0.19,0.20,34.66,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,1.87,3.25,209.68,1.16,HAYIR,KALIBRE ET
79108,34,14/9/2021 10/14/57,1014.51,-0.19,0.10,34.71,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,0.18,8.68,216.75,1.18,HAYIR,KALIBRE ET
79108,35,14/9/2021 10/14/58,1014.52,-0.24,0.00,34.74,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-0.50,8.31,215.00,1.20,HAYIR,KALIBRE ET
79108,36,14/9/2021 10/14/59,1014.52,-0.27,0.00,34.74,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,2.18,3.87,207.25,1.20,HAYIR,KALIBRE ET
79108,37,14/9/2021 10/15/00,1014.54,-0.45,0.00,34.78,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,2.68,5.00,211.06,1.23,HAYIR,KALIBRE ET
79108,38,14/9/2021 10/15/01,1014.53,-0.34,-0.10,34.80,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,3.87,5.50,210.68,1.24,HAYIR,KALIBRE ET
79108,39,14/9/2021 10/15/02,1014.54,-0.42,0.00,34.80,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,3.56,5.12,209.56,1.24,HAYIR,KALIBRE ET
79108,40,14/9/2021 10/15/03,1014.53,-0.34,0.00,34.83,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,3.75,5.12,209.56,1.24,HAYIR,KALIBRE ET
79108,41,14/9/2021 10/15/04,1014.53,-0.37,0.10,34.86,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,1.50,3.81,210.62,1.24,HAYIR,KALIBRE ET
79108,42,14/9/2021 10/15/05,1014.54,-0.48,0.00,34.88,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,1.25,4.62,209.56,1.25,HAYIR,KALIBRE ET
79108,43,14/9/2021 10/15/06,1014.53,-0.37,0.00,34.91,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,1.00,4.62,209.56,1.25,HAYIR,KALIBRE ET
79108,44,14/9/2021 10/15/07,1014.54,-0.43,0.10,34.91,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,0.93,5.18,209.25,1.25,HAYIR,KALIBRE ET
79108,45,14/9/2021 10/15/08,1014.53,-0.40,0.00,34.90,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,1.37,5.06,209.31,1.25,HAYIR,KALIBRE ET
79108,46,14/9/2021 10/15/09,1014.54,-0.41,0.00,34.90,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,0.31,4.68,211.25,1.25,HAYIR,KALIBRE ET
79108,47,14/9/2021 10/15/10,1014.55,-0.53,0.00,34.87,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,0.56,5.18,213.43,1.25,HAYIR,KALIBRE ET
79108,48,14/9/2021 10/15/11,1014.55,-0.58,0.00,34.96,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,0.00,4.81,213.06,1.26,HAYIR,KALIBRE ET
79108,49,14/9/2021 10/15/12,1014.57,-0.69,0.20,34.99,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,0.00,7.50,212.56,1.26,HAYIR,KALIBRE ET
79108,50,14/9/2021 10/15/13,1014.56,-0.59,0.00,35.00,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,0.81,8.43,211.37,1.26,HAYIR,KALIBRE ET
79108,51,14/9/2021 10/15/14,1014.53,-0.39,0.00,34.99,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,1.06,8.81,211.43,1.26,HAYIR,KALIBRE ET
79108,52,14/9/2021 10/15/15,1014.52,-0.29,0.10,35.00,11.41,0.000000,0.000000,0.00,Ucus Bekleniyor,1.50,9.12,211.06,1.26,HAYIR,KALIBRE ET
79108,53,14/9/2021 10/15/16,1014.54,-0.49,0.00,35.03,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,1.81,9.00,211.25,1.26,HAYIR,KALIBRE ET
79108,54,14/9/2021 10/15/17,1014.56,-0.62,-0.20,35.06,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,1.06,9.25,211.00,1.26,HAYIR,KALIBRE ET
79108,55,14/9/2021 10/15/18,1014.56,-0.60,-0.10,35.06,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,1.00,9.31,211.18,1.26,HAYIR,KALIBRE ET
79108,56,14/9/2021 10/15/19,1014.56,-0.62,0.00,35.06,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,0.50,9.31,210.81,1.26,HAYIR,KALIBRE ET
79108,57,14/9/2021 10/15/20,1014.55,-0.55,0.00,35.04,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-0.81,1.50,189.12,1.27,HAYIR,KALIBRE ET
79108,58,14/9/2021 10/15/21,1014.49,0.00,0.20,35.07,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,0.43,-3.12,166.75,1.33,HAYIR,KALIBRE ET
79108,59,14/9/2021 10/15/22,1014.33,1.40,0.20,35.12,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-16.18,-7.62,162.06,1.39,HAYIR,KALIBRE ET
79108,60,14/9/2021 10/15/23,1014.20,2.56,1.29,35.00,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-16.62,-8.18,162.75,1.40,HAYIR,KALIBRE ET
79108,61,14/9/2021 10/15/24,1014.15,2.99,1.10,34.84,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-17.37,-8.50,161.25,1.40,HAYIR,KALIBRE ET
79108,62,14/9/2021 10/15/25,1014.17,2.81,0.30,34.74,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-13.12,-9.68,163.31,1.40,HAYIR,KALIBRE ET
79108,63,14/9/2021 10/15/26,1014.16,2.89,-0.10,34.63,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-15.12,-10.12,163.81,1.41,HAYIR,KALIBRE ET
79108,64,14/9/2021 10/15/27,1014.17,2.87,0.00,34.59,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-14.62,-9.93,166.87,1.41,HAYIR,KALIBRE ET
79108,65,14/9/2021 10/15/28,1014.17,2.85,0.00,34.43,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-15.00,-9.37,163.50,1.42,HAYIR,KALIBRE ET
79108,66,14/9/2021 10/15/29,1014.13,3.17,0.00,34.32,11.41,0.000000,0.000000,0.00,Ucus Bekleniyor,-13.18,-9.75,164.75,1.43,HAYIR,KALIBRE ET
79108,67,14/9/2021 10/15/30,1014.15,2.98,0.30,34.22,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-12.31,-9.68,164.93,1.43,HAYIR,KALIBRE ET
79108,68,14/9/2021 10/15/31,1014.15,3.04,-0.10,34.16,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-12.50,-9.56,165.87,1.43,HAYIR,KALIBRE ET
79108,69,14/9/2021 10/15/32,1014.17,2.88,0.10,34.12,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-12.50,-9.37,165.50,1.43,HAYIR,KALIBRE ET
79108,70,14/9/2021 10/15/33,1014.17,2.89,-0.10,34.05,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-12.43,-9.25,165.31,1.43,HAYIR,KALIBRE ET
79108,71,14/9/2021 10/15/34,1014.15,3.06,0.00,33.96,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-12.37,-9.12,164.93,1.43,HAYIR,KALIBRE ET
79108,72,14/9/2021 10/15/35,1014.15,3.07,0.20,33.87,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-12.62,-9.12,165.37,1.43,HAYIR,KALIBRE ET
79108,73,14/9/2021 10/15/36,1014.17,2.87,0.00,33.75,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-10.93,-10.31,164.18,1.44,HAYIR,KALIBRE ET
79108,74,14/9/2021 10/15/37,1014.17,2.87,-0.10,33.75,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-11.25,-9.93,163.50,1.44,HAYIR,KALIBRE ET
79108,75,14/9/2021 10/15/38,1014.19,2.65,0.00,33.62,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-12.68,-11.50,160.31,1.44,HAYIR,KALIBRE ET
79108,76,14/9/2021 10/15/39,1014.20,2.57,-0.10,33.55,11.41,0.000000,0.000000,0.00,Ucus Bekleniyor,-11.87,-10.50,161.81,1.45,HAYIR,KALIBRE ET
79108,77,14/9/2021 10/15/40,1014.20,2.62,0.00,33.45,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-12.00,-9.93,162.56,1.45,HAYIR,KALIBRE ET
79108,78,14/9/2021 10/15/41,1014.19,2.69,0.00,33.34,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-12.06,-10.18,162.87,1.46,HAYIR,KALIBRE ET
79108,79,14/9/2021 10/15/42,1014.19,2.68,0.00,33.25,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-11.87,-10.00,162.50,1.46,HAYIR,KALIBRE ET
79108,80,14/9/2021 10/15/43,1014.19,2.72,0.00,33.21,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-11.62,-10.43,162.93,1.46,HAYIR,KALIBRE ET
79108,81,14/9/2021 10/15/44,1014.18,2.82,0.10,33.15,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-11.87,-10.00,162.75,1.46,HAYIR,KALIBRE ET
79108,82,14/9/2021 10/15/45,1014.17,2.87,0.10,33.09,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-12.31,-10.25,163.06,1.46,HAYIR,KALIBRE ET
79108,83,14/9/2021 10/15/46,1014.16,2.96,0.00,33.05,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-11.81,-10.00,162.68,1.46,HAYIR,KALIBRE ET
79108,84,14/9/2021 10/15/47,1014.16,2.95,0.10,32.99,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-12.43,-10.12,162.68,1.46,HAYIR,KALIBRE ET
79108,85,14/9/2021 10/15/48,1014.16,2.97,0.00,32.93,11.50,0.000000,0.000000,0.00,Ucus Bekleniyor,-12.75,-9.81,162.62,1.46,HAYIR,KALIBRE ET
